School ID,School Name,Network,Total,Bilingual N,Bilingual %,SpED N,SpED %,Economically Disadvantaged N,Economically Disadvantaged %
400009.0,Academy for Global Citizenship Charter School,Charter,466.0,156.22,33.5,59.44,12.74,294.89,63.36
400010.0,ACE Technical Charter School,Charter,380.0,23.0,6.17,72.33,19.24,364.67,95.96
400011.0,Alain Locke Charter School,Charter,448.33,0.33,0.07,50.56,11.72,364.78,81.14
400012.0,Amandla Charter School,Charter,323.0,9.0,2.79,72.0,22.29,309.0,95.67
400013.0,ASPIRA Charter School - Early College High School,Charter,339.78,129.89,40.09,81.67,24.14,305.56,89.18
400017.0,ASPIRA Charter School - Haugan Middle School,Charter,275.67,82.44,37.84,39.0,14.54,255.22,88.77
400018.0,Austin Business and Entrepreneurship Academy HS,Network 3,102.0,1.0,0.98,20.0,19.61,93.0,91.18
400019.0,Bronzeville Lighthouse Charter School,Charter,472.0,1.0,0.21,55.0,11.65,423.0,89.62
400021.0,Catalyst Elementary Charter School - Circle Rock,Charter,516.11,1.0,0.2,60.56,11.73,431.11,83.51
400022.0,CHIARTS HS,Contract,610.56,12.44,2.04,45.89,7.52,304.78,49.98
400023.0,CICS - Avalon/South Shore,Charter,463.22,4.25,0.91,52.44,11.35,376.67,81.56
400024.0,CICS - Basil,Charter,631.0,50.33,8.24,77.67,12.55,555.11,87.83
400025.0,CICS - Bucktown,Charter,668.67,131.56,19.73,87.22,13.16,484.11,72.59
400026.0,CICS - Loomis Primary,Charter,477.78,1.5,0.34,38.44,7.72,343.33,70.68
400027.0,CICS - Irving Park,Charter,538.44,145.33,27.14,67.89,12.59,316.56,58.88
400028.0,CICS - Prairie,Charter,418.67,102.22,24.41,51.33,12.25,360.89,86.22
400029.0,CICS - Washington Park,Charter,475.56,1.0,0.2,51.0,10.73,408.0,85.94
400030.0,CICS - West Belden,Charter,533.0,238.89,44.77,65.78,12.38,439.11,82.5
400031.0,CICS - Wrightwood,Charter,713.11,6.78,0.93,66.56,9.35,560.33,78.58
400032.0,CICS - Ralph Ellison,Charter,298.44,2.2,1.02,61.33,21.34,267.89,88.14
400033.0,CICS - Longwood,Charter,1217.0,8.67,0.68,222.0,17.21,1009.0,87.2
400034.0,CICS - Northtown,Charter,894.67,184.22,20.76,201.56,22.52,715.11,80.0
400035.0,Chicago Math and Science Academy Charter School,Charter,602.67,148.56,24.6,63.44,10.53,534.67,88.72
400036.0,Chicago Virtual Charter School,Charter,652.0,41.8,6.39,91.4,13.94,462.2,70.85
400038.0,Community Services West Academy,Options,95.0,,,8.0,8.42,76.0,80.0
400039.0,Erie Elementary Charter School,Charter,407.78,167.11,41.07,67.22,16.5,330.67,81.06
400040.0,Frazier Preparatory Academy Charter School,Charter,356.6,1.0,0.3,33.8,9.29,320.6,89.88
400041.0,Galapagos Charter School,Charter,333.0,3.0,0.9,39.0,11.71,289.0,86.79
400043.0,Hope Institute Learning Academy,Contract,308.75,9.38,3.23,84.5,28.56,248.75,80.48
400044.0,KIPP Ascend Charter School,Charter,887.67,10.11,1.13,107.67,12.16,777.89,87.91
400045.0,Kwame Nkrumah Academy Charter School,Charter,224.75,1.5,0.63,25.0,11.36,185.75,83.58
400046.0,L.E.A.R.N. - Romano Butler Campus,Charter,549.11,1.5,0.26,46.44,8.44,475.67,86.47
400047.0,L.E.A.R.N. - Charles and Dorothy Campbell Campus,Charter,407.56,4.89,1.21,39.78,9.8,358.67,87.8
400048.0,L.E.A.R.N. - Excel Campus,Charter,429.67,5.56,1.28,45.0,10.37,358.0,83.24
400049.0,Legacy Charter School,Charter,464.33,3.43,0.75,64.22,13.84,403.22,86.81
400050.0,Namaste Charter School,Charter,456.33,204.56,45.28,85.33,18.93,332.56,72.88
400051.0,Noble - Noble College Prep,Charter,664.0,100.44,14.99,95.33,14.32,537.0,81.06
400052.0,Noble - Gary Comer College Prep,Charter,1037.0,10.22,0.92,176.11,15.78,934.38,85.05
400053.0,Noble - Golder College Prep,Charter,658.11,105.78,16.12,109.11,16.57,571.22,86.85
400054.0,Noble - Pritzker College Prep,Charter,975.12,191.89,19.59,114.78,11.73,898.11,91.74
400055.0,Noble - Rauner College Prep,Charter,635.67,91.78,14.45,97.11,15.28,502.33,79.2
400056.0,Noble - Rowe-Clark Math and Science Academy,Charter,436.67,29.78,6.85,100.89,23.31,399.0,91.27
400057.0,Noble - UIC College Prep,Charter,925.75,99.11,10.6,136.0,14.56,776.78,83.27
400058.0,North Lawndale College Prep - Christiana,Charter,348.78,2.17,0.66,69.44,20.1,325.56,93.19
400059.0,North Lawndale College Prep - Collins,Charter,407.89,1.6,0.38,67.67,16.63,382.78,94.0
400060.0,Asian Human Services - Passages Charter School,Charter,393.56,163.22,41.98,39.78,10.16,294.22,74.64
400061.0,Perspectives - Leadership Academy,Charter,562.11,1.43,0.25,91.78,16.61,491.33,87.43
400062.0,Perspectives - High School of Technology,Charter,357.22,2.22,0.62,70.22,19.85,314.78,87.77
400064.0,Perspectives - Rodney D. Joslin,Charter,377.0,5.56,1.46,72.78,19.36,315.89,83.75
400066.0,Perspectives - Math and Science Academy,Charter,456.22,5.33,1.18,81.44,17.65,403.44,88.3
400068.0,Plato Learning Academy,Contract,290.78,0.5,0.13,27.33,9.27,261.0,88.35
400069.0,Polaris Charter Academy,Charter,409.11,4.89,1.21,60.11,14.69,348.22,84.98
400070.0,Prologue - Early College,Options,170.0,4.0,2.35,22.0,12.94,156.0,91.76
400071.0,Providence Englewood Charter School,Charter,464.89,5.38,1.13,46.0,9.87,381.67,82.11
400072.0,Betty Shabazz - Betty Shabazz,Charter,315.0,,,37.0,11.75,279.0,88.57
400073.0,Betty Shabazz - DuSable Leadership,Charter,51.0,,,12.0,23.53,48.0,94.12
400074.0,Betty Shabazz - Barbara A. Sizemore,Charter,269.0,,,24.0,8.92,251.0,93.31
400075.0,University of Chicago - Donoghue,Charter,513.0,8.44,1.74,30.78,6.09,378.89,73.78
400076.0,University of Chicago - North Kenwood/Oakland,Charter,333.33,2.56,0.78,21.56,6.5,216.11,64.86
400077.0,University of Chicago - Woodlawn,Charter,624.78,3.56,0.58,92.11,14.73,496.78,79.67
400078.0,University of Chicago - Carter G. Woodson,Charter,229.5,2.0,1.09,27.25,12.56,188.0,82.29
400079.0,ACERO - ZIZUMBO,Charter,597.44,255.89,43.27,56.22,9.44,505.11,84.32
400080.0,ACERO - TORRES,Charter,583.67,299.78,51.69,57.33,9.88,488.0,83.53
400081.0,ACERO - DE LAS CASAS,Charter,261.89,129.67,49.92,35.0,13.61,224.78,85.57
400082.0,ACERO - FUENTES,Charter,487.89,210.56,43.82,67.56,13.94,412.0,84.13
400083.0,ACERO - PAZ,Charter,274.78,150.78,57.56,34.33,13.54,250.89,90.47
400084.0,ACERO - TAMAYO,Charter,280.33,169.33,60.48,40.56,14.49,240.78,85.8
400085.0,ACERO - GARCIA HS,Charter,630.22,189.78,30.05,105.67,16.75,571.11,90.66
400086.0,Urban Prep Academy for Young Men - Englewood,Charter,242.67,1.43,0.83,58.0,24.51,204.67,85.1
400087.0,Young Women's Leadership Charter School,Charter,237.0,2.0,1.3,65.5,28.4,216.25,91.48
400089.0,ACERO - MARQUEZ,Charter,551.22,323.44,58.81,63.78,11.64,481.78,87.33
400091.0,Chicago Technology Academy High School,Contract,339.11,10.33,2.77,79.22,23.56,308.11,90.94
400092.0,CICS - Lloyd Bond,Charter,316.22,1.0,0.29,34.89,11.03,279.44,87.82
400094.0,EPIC Academy Charter High School,Charter,462.33,68.44,15.39,106.22,23.0,418.0,90.87
400096.0,Rowe Elementary Charter School,Charter,848.33,218.33,24.46,111.0,12.24,709.0,78.57
400097.0,Noble - Chicago Bulls College Prep,Charter,1152.0,128.67,11.06,191.44,16.49,1001.33,87.99
400098.0,Noble - Muchin College Prep,Charter,943.22,92.56,9.83,113.11,12.01,770.0,81.74
400101.0,ACERO - CISNEROS,Charter,489.67,244.33,50.6,55.11,11.64,432.11,87.91
400102.0,Urban Prep Charter Academy for Young Men - West,Charter,250.5,,,62.25,25.47,217.25,86.94
400104.0,Instituto Health Sciences Career Academy,Charter,670.0,220.89,34.34,128.0,19.23,620.0,91.79
400105.0,Urban Prep Academy for Young Men - Bronzeville,Charter,309.78,2.0,0.9,73.33,24.11,253.78,82.34
400106.0,Noble - John and Eunice Johnson College Prep,Charter,655.44,6.33,1.05,142.89,22.17,600.89,90.96
400107.0,L.E.A.R.N. - South Chicago Campus,Charter,443.22,37.33,8.4,44.78,10.02,368.33,82.96
400108.0,CICS - Larry Hawkins,Charter,170.0,,,42.0,24.71,161.0,94.71
400109.0,Prologue-Joshua Johnston Charter School,Options,190.0,,,10.0,5.26,175.0,92.11
400111.0,L.E.A.R.N. - Hunter Perkins Campus,Charter,488.11,1.0,0.2,44.78,9.16,390.56,79.95
400112.0,ACERO - IDAR,Charter,549.56,283.67,51.93,48.78,8.97,466.89,84.82
400113.0,CICS - ChicagoQuest North,Charter,211.33,7.0,3.16,49.17,23.87,190.67,88.64
400114.0,ACERO - SANTIAGO,Charter,255.44,126.22,49.49,46.22,18.11,213.33,83.32
400115.0,Catalyst - Maria Charter School,Charter,547.33,186.11,21.43,136.0,14.42,711.67,88.4
400116.0,The Montessori School of Englewood Charter,Charter,315.11,15.22,4.64,49.44,15.67,255.67,81.18
400117.0,Noble - Hansberry College Prep,Charter,576.56,6.44,1.16,122.11,21.18,485.56,83.97
400118.0,Noble - DRW College Prep,Charter,407.0,3.44,0.8,108.11,27.36,371.56,90.07
400119.0,Legal Prep Charter Academy,Charter,281.56,1.33,0.57,57.44,20.25,260.89,92.19
400120.0,ACERO - CLEMENTE,Charter,519.11,232.0,44.91,64.11,12.57,433.11,83.22
400121.0,ACERO - DE LA CRUZ,Charter,616.44,251.11,40.8,87.67,14.49,518.56,83.39
400123.0,YCCS- Academy of Scholastic Achievement HS,Options,163.0,0.83,0.53,27.56,17.21,140.78,86.4
400124.0,YCCS - MCKINLEY,Options,149.0,2.17,1.68,36.22,24.49,136.11,91.08
400125.0,"YCCS-ASPIRA,Antonia Pantoja Alternative HS",Options,186.89,47.22,25.21,34.44,18.44,147.44,78.41
400126.0,YCCS - ASSOCIATION HOUSE,Options,129.11,17.78,14.38,31.67,24.17,119.56,92.5
400127.0,YCCS-Austin Career Education Center HS,Options,109.71,1.6,1.73,18.14,16.84,93.71,82.66
400128.0,YCCS-CCA Academy HS,Options,149.0,0.67,0.7,38.0,25.84,135.56,90.92
400129.0,YCCS - PROGRESSIVE LEADERSHIP,Options,161.89,1.0,0.67,34.33,21.14,141.0,87.38
400130.0,YCCS-Community Youth Development Institute HS,Options,126.44,1.75,1.79,31.11,24.88,113.0,88.11
400131.0,YCCS-Dr. Pedro Albizu Campos Puerto Rican HS,Options,171.78,23.11,14.1,43.78,25.5,157.0,91.33
400133.0,YCCS- Innovations HS of Arts Integration,Options,433.22,5.89,1.32,93.11,21.4,377.22,86.02
400134.0,YCCS-Jane Addams Alternative HS,Options,211.29,16.71,7.89,34.29,16.22,169.43,80.31
400135.0,YCCS-Latino Youth Alternative HS,Options,197.22,42.89,22.45,36.89,18.57,172.0,86.94
400136.0,YCCS-Olive Harvey Middle College HS,Options,116.33,4.88,4.35,15.56,13.53,96.11,82.0
400137.0,Little Black Pearl Art and Design Academy,Options,114.89,0.0,0.0,24.44,21.11,97.56,85.02
400139.0,YCCS-Sullivan House Alternative HS,Options,321.11,3.67,1.15,60.89,18.93,303.33,94.37
400141.0,YCCS-Truman Middle College HS,Options,201.56,28.11,14.12,26.67,13.2,157.11,77.85
400143.0,YCCS-West Town Acad Alternative HS,Options,137.56,6.67,4.82,30.44,22.55,119.56,86.98
400144.0,YCCS-Westside Holistic Leadership Acad HS,Options,115.0,5.62,4.57,23.44,20.7,101.44,89.11
400145.0,YCCS-Youth Connection Leadership Acad HS,Options,181.78,2.14,1.38,39.44,21.52,162.89,87.35
400146.0,KIPP - ACADEMY,Charter,479.22,6.14,1.1,67.44,14.19,411.33,87.46
400147.0,Camelot - Chicago Excel Academy,Options,280.22,1.33,0.45,50.89,17.93,242.0,86.87
400148.0,Instituto - Justice Lozano,Options,120.5,24.5,21.22,24.0,19.87,112.0,92.92
400149.0,ACERO - SOTO HS,Charter,568.67,194.22,34.57,87.22,15.46,508.56,89.1
400150.0,YCCS-Chatham AcademyHS,Options,162.78,0.0,0.0,30.67,19.1,140.67,87.23
400151.0,L.E.A.R.N. Charter School - 7th Campus,Charter,231.67,2.0,0.73,25.67,11.46,196.56,84.14
400153.0,ACERO - BRIGHTON PARK,Charter,545.0,296.67,54.51,60.56,11.16,472.11,86.57
400156.0,Noble - Butler College Prep,Charter,618.33,12.44,1.96,119.22,19.22,542.44,87.88
400157.0,Noble - Baker College Prep,Charter,289.89,25.56,9.82,69.22,23.9,262.22,90.03
400159.0,Christopher House Charter School,Charter,394.44,157.22,41.24,58.22,14.39,327.44,83.99
400161.0,Chicago Collegiate Charter School,Charter,311.0,1.67,0.59,54.22,17.38,282.44,90.77
400162.0,Intrinsic Charter School,Charter,936.75,192.89,19.55,179.11,18.15,816.22,83.07
400163.0,KIPP Chicago Charter School - KIPP Bloom,Charter,589.89,8.11,1.33,79.11,14.27,510.67,87.8
400164.0,INSTITUTO - JUSTICE HS,Options,80.89,22.33,25.54,13.11,15.1,68.89,86.03
400165.0,L.E.A.R.N. - Middle School Campus,Charter,282.67,2.67,0.95,45.67,16.1,255.56,90.57
400167.0,Horizon Science Academy Southwest Chicago Charter,Charter,711.44,188.89,26.4,83.44,11.8,643.22,90.41
400168.0,Great Lakes Academy Charter School,Charter,392.11,26.0,6.42,38.56,9.17,303.11,77.33
400169.0,Noble - ITW David Speer Academy,Charter,866.67,201.89,19.37,157.78,15.36,837.75,84.98
400170.0,Noble - The Noble Academy,Charter,471.11,57.33,11.47,68.11,14.42,372.0,79.77
400171.0,Foundations College Preparatory Charter School,Charter,213.4,2.5,1.08,48.6,22.6,197.4,92.43
400172.0,ASPIRA Business and Finance,Charter,485.78,176.44,36.2,109.78,22.68,416.78,87.43
400173.0,Pathways in Education- Brighton Park,Options,375.33,64.78,16.69,46.78,12.26,317.33,85.1
400175.0,Camelot Excel - Southshore HS,Options,221.78,6.14,2.74,42.89,19.4,188.56,85.32
400176.0,Camelot Excel - Southwest HS,Options,145.44,10.0,7.27,35.89,24.86,127.0,86.69
400177.0,KIPP Chicago Charter School - KIPP Ascend Primary,Charter,208.0,6.0,2.88,14.0,6.73,189.0,90.87
400178.0,Moving Everest Charter School,Charter,519.89,9.57,1.55,54.89,10.06,440.22,84.89
400179.0,Noble Mansueto High School,Charter,644.0,255.25,27.9,137.12,15.6,758.38,89.29
400180.0,KIPP One Academy,Charter,690.83,125.25,14.25,79.62,10.22,654.38,86.45
400181.0,ART IN MOTION,Charter,392.2,3.0,0.57,68.2,17.52,313.0,75.4
400182.0,CATALYST - MARIA (HS),Charter,556.67,162.67,29.23,105.0,18.87,525.33,94.37
609674.0,Chicago Vocational Career Academy High School,Network 17,782.78,16.33,2.24,220.33,28.42,711.67,90.65
609676.0,Paul Laurence Dunbar Career Academy High School,Network 17,464.11,8.78,2.06,114.33,25.0,432.56,92.72
609678.0,William Jones College Preparatory High School,ISP,1967.0,29.56,1.55,130.78,6.92,719.22,38.04
609679.0,Charles Allen Prosser Career Academy High School,Network 15,1170.0,135.67,11.03,165.0,13.03,1062.0,89.77
609680.0,Walter Payton College Preparatory High School,ISP,1042.0,12.0,1.03,70.89,6.18,345.22,30.5
609682.0,Ellen H Richards Career Academy High School,Network 16,247.11,79.0,31.87,57.22,23.19,221.44,89.7
609691.0,North-Grand High School,Network 15,987.4,267.33,26.21,183.44,18.08,927.89,91.55
609692.0,Neal F Simeon Career Academy High School,Network 17,1077.0,4.67,0.38,152.33,11.82,1004.0,88.98
609693.0,George Westinghouse College Prep,Network 15,1236.0,41.33,3.42,88.56,7.35,924.38,77.58
609694.0,John Hancock College Preparatory High School,Network 15,949.0,24.56,2.56,42.0,4.34,775.89,79.14
609695.0,Roald Amundsen High School,ISP,1503.0,138.56,10.2,201.44,14.74,853.75,66.25
609698.0,William J Bogan High School,Network 16,746.89,97.89,13.54,176.11,23.64,650.33,86.91
609704.0,David G Farragut Career Academy High School,Network 16,633.89,194.44,31.51,156.0,25.24,599.22,94.21
609705.0,Christian Fenger Academy High School,Network 17,243.11,2.5,1.03,47.22,19.57,223.22,91.93
609707.0,Paul Robeson High School,Network 11,161.0,,,53.67,33.59,158.67,98.37
609708.0,Edwin G. Foreman College and Career Academy,Network 14,687.38,230.22,33.07,154.78,21.66,656.67,89.52
609709.0,Gage Park High School,Network 16,339.11,98.11,29.17,70.78,20.94,308.56,90.79
609710.0,John M Harlan Community Academy High School,Network 17,351.56,4.2,1.76,81.11,23.21,324.22,92.04
609711.0,William Rainey Harper High School,Network 11,118.5,1.67,2.06,32.17,28.32,115.83,95.99
609712.0,Emil G Hirsch Metropolitan High School,Network 17,112.0,1.4,1.32,41.67,37.55,101.22,89.75
609713.0,Hyde Park Academy High School,Network 17,774.33,7.22,0.93,149.22,19.29,722.22,93.28
609715.0,Thomas Kelly High School,Network 16,1711.0,587.0,31.85,328.78,17.64,1572.0,90.86
609716.0,Kelvyn Park High School,Network 14,484.11,174.0,36.53,102.44,21.62,435.0,89.31
609718.0,John F Kennedy High School,Network 16,1601.0,199.67,12.56,301.22,18.9,947.0,70.22
609719.0,Lake View High School,Network 14,1410.0,163.0,11.87,226.11,16.65,983.67,78.24
609720.0,Albert G Lane Technical High School,Network 14,4520.0,56.56,1.27,243.89,5.53,1716.0,43.37
609722.0,Manley Career Academy High School,Network 15,111.67,1.2,0.85,38.22,37.37,98.89,87.08
609723.0,John Marshall Metropolitan High School,Network 15,272.89,1.67,0.7,75.22,27.88,257.22,94.15
609724.0,Stephen T Mather High School,Network 14,1683.0,464.33,29.22,228.56,14.39,1394.0,82.59
609725.0,Morgan Park High School,Network 16,1163.0,6.44,0.53,153.22,12.78,861.6,80.82
609726.0,Gwendolyn Brooks College Preparatory Academy HS,ISP,952.75,1.57,0.16,62.0,6.48,629.33,65.82
609727.0,Wendell Phillips Academy High School,AUSL,582.0,3.75,0.65,121.22,20.85,524.56,89.95
609728.0,Theodore Roosevelt High School,Network 14,1009.33,402.56,37.95,213.22,20.03,857.5,86.82
609729.0,Carl Schurz High School,Network 14,1217.0,393.33,26.24,327.89,21.12,994.0,86.36
609730.0,Nicholas Senn High School,Network 14,1453.0,268.67,18.22,194.89,13.24,967.0,75.3
609732.0,Charles P Steinmetz College Preparatory HS,Network 14,1158.0,307.22,25.17,228.89,18.32,896.5,83.83
609733.0,Roger C Sullivan High School,Network 14,641.33,272.33,42.07,159.22,25.01,539.78,84.12
609734.0,William Howard Taft High School,Network 14,4228.0,405.67,10.51,466.0,12.44,2367.0,51.78
609735.0,Edward Tilden Career Community Academy HS,Network 16,230.56,35.22,16.37,78.33,33.39,210.78,91.05
609737.0,Friedrich W von Steuben Metropolitan Science HS,Network 14,1670.0,93.0,5.53,105.44,6.23,999.5,69.71
609738.0,Lincoln Park High School,ISP,2097.0,69.89,3.33,180.11,8.53,849.0,48.53
609739.0,George Washington High School,Network 17,1492.0,246.11,16.66,241.78,16.43,1273.0,86.05
609740.0,Wells Community Academy High School,Network 15,359.33,59.44,16.99,90.67,25.16,310.56,85.74
609741.0,Gurdon S Hubbard High School,Network 16,1673.0,368.11,21.36,241.89,14.0,1539.0,91.9
609744.0,Northside Learning Center High School,Network 14,244.22,115.11,47.08,244.0,99.91,195.78,80.35
609745.0,Southside Occupational Academy High School,ISP,313.67,67.56,20.92,313.33,99.9,268.89,85.95
609746.0,Kenwood Academy High School,Network 17,2298.0,23.67,1.15,113.11,5.65,1394.0,59.6
609748.0,Consuella B York Alternative HS,Network 16,194.89,4.11,2.45,54.44,29.24,177.0,90.77
609749.0,Northside College Preparatory High School,ISP,1033.0,17.11,1.62,71.11,6.74,422.0,39.81
609750.0,Simpson Academy HS for Young Women,Network 15,37.33,2.78,9.18,5.44,14.57,35.67,93.94
609751.0,Dr  Martin Luther King  Jr  College Prep HS,Network 17,591.11,10.11,1.71,67.33,11.44,473.67,79.76
609753.0,Chicago High School for Agricultural Sciences,ISP,769.44,18.78,2.41,158.33,20.51,358.67,46.65
609754.0,Chicago Military Academy High School,Network 17,278.22,19.78,7.61,31.0,11.33,239.89,86.36
609755.0,Whitney M Young Magnet High School,ISP,2224.0,47.0,2.16,157.22,7.24,842.0,38.77
609756.0,Marie Sklodowska Curie Metropolitan High School,Network 15,2910.0,486.11,16.46,321.56,10.87,2560.0,88.68
609759.0,Roberto Clemente Community Academy High School,Network 15,704.67,127.33,18.13,178.78,25.51,631.44,89.61
609760.0,George Washington Carver Military Academy HS,Network 17,455.67,33.33,7.66,35.33,7.95,394.67,86.34
609761.0,George H Corliss High School,Network 17,315.0,5.14,1.72,93.22,29.66,286.67,90.82
609762.0,Percy L Julian High School,Network 16,486.89,1.25,0.28,121.0,25.65,453.67,92.81
609764.0,Benito Juarez Community Academy High School,ISP,1547.0,405.78,24.47,259.33,15.53,1429.0,93.0
609766.0,Jacqueline B Vaughn Occupational High School,Network 14,215.0,93.78,43.61,215.0,100.0,163.89,76.39
609768.0,Hope College Preparatory High School,Network 11,113.0,10.5,15.74,45.0,54.38,111.5,98.06
609769.0,Ray Graham Training Center High School,Network 14,168.11,68.11,38.95,167.89,99.89,152.78,91.26
609772.0,Jane Addams Elementary School,ISP,670.67,224.89,34.69,67.0,10.13,537.22,79.5
609773.0,Louis A Agassiz Elementary School,ISP,436.44,27.11,6.23,76.67,17.63,154.89,35.04
609774.0,Louisa May Alcott College Preparatory ES,Network 4,619.11,32.11,5.2,65.0,10.48,75.78,12.26
609777.0,Phillip D Armour Elementary School,Network 6,262.22,72.22,27.39,39.11,14.94,205.56,78.13
609779.0,George Armstrong International Studies ES,ISP,1253.0,498.0,38.0,146.56,11.17,947.0,82.96
609780.0,Marine Leadership Academy at Ames,ISP,790.33,182.33,23.78,77.67,9.99,750.44,94.87
609782.0,John J Audubon Elementary School,Network 4,559.22,29.44,5.27,49.22,8.8,86.11,15.37
609783.0,Nancy B Jefferson Alternative HS,Network 16,194.89,6.67,3.57,72.11,38.31,167.56,86.15
609786.0,Avalon Park Elementary School,ISP,258.0,0.67,0.22,30.22,11.71,225.22,86.81
609788.0,Alice L Barnard Computer Math & Science Ctr ES,Network 10,281.89,2.5,0.97,38.89,13.87,203.22,71.85
609789.0,John Barry Elementary School,Network 4,586.78,307.67,54.08,76.89,13.53,471.44,79.4
609790.0,Clara Barton Elementary School,Network 11,382.67,9.0,2.43,73.78,19.42,329.67,85.92
609791.0,Perkins Bass Elementary School,Network 11,409.0,3.5,0.96,48.33,11.94,367.11,89.35
609792.0,Newton Bateman Elementary School,Network 1,913.17,341.78,35.84,129.78,13.69,671.33,69.62
609793.0,Lillian R. Nicholson STEM Academy,Network 11,472.22,8.22,1.81,56.56,11.91,432.33,91.21
609794.0,Thomas A Edison Regional Gifted Center ES,Network 1,265.33,1.17,0.44,14.0,5.3,26.33,9.88
609795.0,George Rogers Clark Elementary School,ISP,203.56,27.0,13.56,18.56,8.91,166.33,80.91
609796.0,Jean Baptiste Beaubien Elementary School,Network 1,981.67,181.67,17.43,120.22,11.62,447.33,42.68
609797.0,Jacob Beidler Elementary School,Network 5,372.67,2.17,0.66,43.89,11.66,321.78,86.51
609798.0,Hiram H Belding Elementary School,Network 1,567.11,117.11,20.59,70.67,12.49,296.33,52.01
609799.0,Alexander Graham Bell Elementary School,Network 4,923.0,51.11,5.42,99.78,10.48,131.22,13.82
609800.0,Frank I Bennett Elementary School,Network 13,298.44,0.5,0.18,29.67,9.95,243.78,81.06
609803.0,James G Blaine Elementary School,Network 4,778.0,44.11,5.51,91.56,11.91,109.22,13.7
609804.0,Daniel Boone Elementary School,Network 2,782.67,393.78,50.59,86.44,11.04,648.67,82.7
609805.0,Scott Joplin Elementary School,Network 11,379.78,2.5,0.78,50.22,13.15,331.89,87.19
609806.0,Myra Bradwell Communications Arts & Sciences ES,AUSL,505.67,4.89,0.94,63.78,12.49,456.22,89.63
609807.0,Lionel Hampton Fine & Performing Arts ES,Network 10,503.22,126.78,25.57,84.33,16.77,430.44,85.36
609808.0,Alex Haley Elementary Academy,Network 13,505.0,3.44,0.69,67.33,13.43,454.11,89.63
609809.0,Lorenz Brentano Math & Science Academy ES,Network 4,585.44,78.22,14.02,66.0,11.49,292.11,52.07
609810.0,Norman A Bridge Elementary School,Network 1,1105.0,304.11,27.7,137.78,12.56,644.44,58.64
609811.0,Orville T Bright Elementary School,Network 13,265.0,46.78,17.88,67.89,25.89,231.67,87.05
609812.0,William H Brown Elementary School,Network 6,234.44,9.5,4.12,67.56,28.67,199.33,84.63
609813.0,Charles S Brownell Elementary School,Network 12,181.89,2.5,1.4,20.22,11.0,160.89,87.4
609815.0,Edward A Bouchet Math & Science Academy ES,Network 12,619.78,6.22,1.0,81.44,13.14,560.0,90.26
609817.0,Lyman A Budlong Elementary School,ISP,723.56,294.56,40.33,69.78,9.7,469.22,64.37
609818.0,Luther Burbank Elementary School,Network 3,828.33,417.44,50.79,123.33,15.18,694.0,83.24
609819.0,Edmond Burke Elementary School,Network 9,344.67,2.88,0.88,49.67,14.56,291.0,84.1
609820.0,Augustus H Burley Elementary School,ISP,530.0,9.89,1.86,65.33,12.39,74.0,13.97
609821.0,Burnham Elementary Inclusive Academy,Network 13,478.11,5.78,1.25,67.33,14.29,420.11,87.71
609826.0,Rosario Castellanos Elementary School,Network 7,602.0,142.67,23.73,97.33,16.19,589.0,97.85
609827.0,Burnside Elementary Scholastic Academy,Network 12,403.78,1.89,0.51,61.56,15.73,314.0,77.02
609828.0,Jonathan Burr Elementary School,Network 6,459.22,42.78,9.4,56.11,12.23,143.33,31.5
609829.0,John C Burroughs Elementary School,ISP,416.44,162.44,39.56,50.89,12.46,363.89,87.36
609830.0,Milton Brunson Math & Science Specialty ES,Network 3,468.11,25.33,5.68,73.33,15.98,399.78,84.66
609832.0,Michael M Byrne Elementary School,Network 10,634.89,78.0,12.37,109.0,17.23,318.89,50.06
609833.0,Charles P Caldwell Academy of Math & Science ES,ISP,251.78,1.75,0.65,33.11,13.15,195.33,77.51
609834.0,Little Village Elementary School,ISP,714.67,381.0,53.67,86.78,12.32,650.22,90.44
609835.0,Daniel R Cameron Elementary School,ISP,700.44,233.44,33.89,96.44,13.79,630.33,89.6
609836.0,Arthur E Canty Elementary School,Network 1,812.44,175.11,21.6,113.11,13.97,367.78,45.15
609837.0,Andrew Carnegie Elementary School,ISP,560.11,2.38,0.46,61.89,11.44,436.89,77.98
609839.0,Carroll-Rosenwald Specialty Elementary School,Network 10,439.78,12.78,3.04,68.44,15.6,341.78,77.28
609842.0,Rachel Carson Elementary School,ISP,859.6,574.78,60.99,74.89,7.91,785.29,87.78
609844.0,William W Carter Elementary School,AUSL,347.67,2.0,0.73,32.0,9.14,314.11,89.46
609845.0,George Washington Carver Primary School,Network 13,441.33,0.6,0.16,44.33,10.14,402.33,91.26
609848.0,Ira F Aldridge Elementary School,Network 13,203.89,2.0,0.85,28.89,14.09,174.67,85.94
609849.0,George F Cassell Elementary School,ISP,383.33,13.44,3.56,83.22,21.88,80.78,21.03
609850.0,Horace Greeley Elementary School,Network 4,495.22,140.33,29.03,46.0,9.14,373.22,74.5
609851.0,Thomas Chalmers Specialty Elementary School,AUSL,301.78,4.62,1.73,46.67,15.74,273.78,90.24
609852.0,Eliza Chappell Elementary School,ISP,564.44,112.67,19.83,88.89,15.72,286.78,50.49
609853.0,Salmon P Chase Elementary School,Network 4,412.22,169.33,41.11,105.22,25.75,317.0,76.3
